"doc_id","type","start","end","features","text"
160,"entity",50,55,"list(kind = ""location"")","Israel"
160,"entity",113,123,"list(kind = ""location"")","Middle East"
160,"entity",352,357,"list(kind = ""location"")","Israel"
160,"entity",426,431,"list(kind = ""location"")","Israel"
160,"entity",614,619,"list(kind = ""location"")","Israel"
160,"entity",797,802,"list(kind = ""location"")","Israel"
160,"entity",946,951,"list(kind = ""location"")","Israel"
160,"entity",1002,1012,"list(kind = ""location"")","Middle East"
160,"entity",1105,1110,"list(kind = ""location"")","Israel"
160,"entity",1208,1213,"list(kind = ""location"")","Israel"
160,"entity",1378,1383,"list(kind = ""location"")","Israel"
160,"entity",1433,1441,"list(kind = ""location"")","Bethlehem"
160,"entity",3134,3139,"list(kind = ""location"")","Israel"
160,"entity",3626,3631,"list(kind = ""location"")","Israel"
160,"entity",3700,3705,"list(kind = ""location"")","Israel"
160,"entity",4227,4232,"list(kind = ""location"")","Israel"
160,"entity",4556,4564,"list(kind = ""location"")","Jerusalem"
160,"entity",4776,4788,"list(kind = ""location"")","United States"
160,"entity",4895,4900,"list(kind = ""location"")","Israel"
160,"entity",5040,5045,"list(kind = ""location"")","Israel"
160,"entity",5235,5240,"list(kind = ""location"")","Israel"
160,"entity",5326,5331,"list(kind = ""location"")","Israel"
160,"entity",5345,5357,"list(kind = ""location"")","United States"
160,"entity",5370,5378,"list(kind = ""location"")","Jerusalem"
160,"entity",5397,5409,"list(kind = ""location"")","Golan Heights"
160,"entity",5479,5482,"list(kind = ""location"")","Iran"
160,"entity",6162,6174,"list(kind = ""location"")","United States"
160,"entity",6191,6196,"list(kind = ""location"")","Israel"
160,"entity",6933,6938,"list(kind = ""location"")","Kansas"
160,"entity",7348,7356,"list(kind = ""location"")","Jerusalem"
160,"entity",7536,7542,"list(kind = ""location"")","King of"
160,"entity",7589,7600,"list(kind = ""location"")","Temple Mount"
160,"entity",9343,9348,"list(kind = ""location"")","Israel"
160,"entity",9830,9835,"list(kind = ""location"")","Israel"
160,"entity",10450,10460,"list(kind = ""location"")","Middle East"
160,"entity",10535,10546,"list(kind = ""location"")","Saudi Arabia"
160,"entity",10617,10620,"list(kind = ""location"")","Arab"
160,"entity",11854,11862,"list(kind = ""location"")","Jerusalem"
160,"entity",11926,11931,"list(kind = ""location"")","Israel"
160,"entity",12081,12089,"list(kind = ""location"")","Jerusalem"
160,"entity",12122,12127,"list(kind = ""location"")","Israel"
160,"entity",12176,12181,"list(kind = ""location"")","Israel"
160,"entity",12263,12268,"list(kind = ""location"")","Israel"
160,"entity",12377,12387,"list(kind = ""location"")","Middle East"
160,"entity",12400,12408,"list(kind = ""location"")","Jerusalem"
160,"entity",12424,12432,"list(kind = ""location"")","Jerusalem"
160,"entity",12643,12648,"list(kind = ""location"")","Israel"
160,"entity",14683,14688,"list(kind = ""location"")","Israel"
160,"entity",14783,14793,"list(kind = ""location"")","Middle East"
160,"entity",15411,15416,"list(kind = ""location"")","Israel"
160,"entity",15504,15507,"list(kind = ""location"")","East"
160,"entity",16994,16999,"list(kind = ""location"")","Israel"
160,"entity",17613,17618,"list(kind = ""location"")","Israel"
160,"entity",18051,18056,"list(kind = ""location"")","Israel"
160,"entity",18158,18163,"list(kind = ""location"")","Israel"
160,"entity",18425,18430,"list(kind = ""location"")","Israel"
160,"entity",18476,18481,"list(kind = ""location"")","Israel"
160,"entity",18569,18574,"list(kind = ""location"")","Israel"
160,"entity",18847,18851,"list(kind = ""location"")","Judea"
160,"entity",19096,19101,"list(kind = ""location"")","Hebron"
160,"entity",19635,19647,"list(kind = ""location"")","United States"
160,"entity",19945,19950,"list(kind = ""location"")","Israel"
160,"entity",20045,20050,"list(kind = ""location"")","Israel"
160,"entity",20111,20116,"list(kind = ""location"")","Israel"
160,"entity",20283,20291,"list(kind = ""location"")","Jerusalem"
160,"entity",20327,20332,"list(kind = ""location"")","Israel"
160,"entity",20355,20367,"list(kind = ""location"")","Golan Heights"
160,"entity",20441,20444,"list(kind = ""location"")","Iran"
160,"entity",20477,20480,"list(kind = ""location"")","Iran"
160,"entity",20615,20620,"list(kind = ""location"")","Israel"
160,"entity",20630,20642,"list(kind = ""location"")","United States"
160,"entity",20788,20793,"list(kind = ""location"")","Israel"
160,"entity",20915,20920,"list(kind = ""location"")","Israel"
160,"entity",21413,21418,"list(kind = ""location"")","Israel"
160,"entity",21468,21473,"list(kind = ""location"")","Israel"
160,"entity",21535,21546,"list(kind = ""location"")","Jordan River"
160,"entity",21564,21569,"list(kind = ""location"")","Israel"
160,"entity",21933,21938,"list(kind = ""location"")","Israel"
160,"entity",21981,21989,"list(kind = ""location"")","Jerusalem"
160,"entity",22156,22161,"list(kind = ""location"")","Mount."
160,"entity",22334,22339,"list(kind = ""location"")","Israel"
160,"entity",23181,23186,"list(kind = ""location"")","Israel"
160,"entity",23203,23208,"list(kind = ""location"")","Israel"
160,"entity",23299,23304,"list(kind = ""location"")","Israel"
160,"entity",23384,23389,"list(kind = ""location"")","Israel"
160,"entity",23480,23485,"list(kind = ""location"")","Israel"
160,"entity",23520,23525,"list(kind = ""location"")","Israel"
160,"entity",23602,23606,"list(kind = ""location"")","Judea"
160,"entity",23677,23682,"list(kind = ""location"")","Israel"
160,"entity",23697,23709,"list(kind = ""location"")","United States"
160,"entity",23746,23751,"list(kind = ""location"")","Israel"
160,"entity",24435,24440,"list(kind = ""location"")","Israel"
160,"entity",24503,24506,"list(kind = ""location"")","Arab"
160,"entity",24578,24583,"list(kind = ""location"")","Israel"
160,"entity",25270,25275,"list(kind = ""location"")","Israel"
160,"entity",26428,26433,"list(kind = ""location"")","Israel"
160,"entity",26489,26494,"list(kind = ""location"")","Israel"
160,"entity",26564,26569,"list(kind = ""location"")","Israel"
160,"entity",26641,26664,"list(kind = ""location"")","United States of America"
160,"entity",26704,26709,"list(kind = ""location"")","Israel"
161,"entity",484,494,"list(kind = ""location"")","Rose Garden"
161,"entity",1031,1041,"list(kind = ""location"")","Rose Garden"
161,"entity",1120,1132,"list(kind = ""location"")","United States"
161,"entity",3579,3586,"list(kind = ""location"")","Virginia"
161,"entity",3652,3659,"list(kind = ""location"")","Virginia"
161,"entity",3859,3870,"list(kind = ""location"")","Pennsylvania"
161,"entity",4518,4525,"list(kind = ""location"")","New York"
161,"entity",5443,5454,"list(kind = ""location"")","Pennsylvania"
161,"entity",5487,5498,"list(kind = ""location"")","Pennsylvania"
161,"entity",5571,5584,"list(kind = ""location"")","North Carolina"
161,"entity",5587,5594,"list(kind = ""location"")","Michigan"
161,"entity",5597,5602,"list(kind = ""location"")","Nevada"
161,"entity",6315,6318,"list(kind = ""location"")","Iowa"
161,"entity",7295,7306,"list(kind = ""location"")","Pennsylvania"
161,"entity",7376,7380,"list(kind = ""location"")","Texas"
161,"entity",7413,7417,"list(kind = ""location"")","Texas"
161,"entity",9008,9013,"list(kind = ""location"")","Russia"
161,"entity",10377,10381,"list(kind = ""location"")","China"
161,"entity",10741,10745,"list(kind = ""location"")","China"
161,"entity",12093,12104,"list(kind = ""location"")","Pennsylvania"
161,"entity",12243,12254,"list(kind = ""location"")","Pennsylvania"
161,"entity",14337,14349,"list(kind = ""location"")","New York City"
161,"entity",14465,14472,"list(kind = ""location"")","New York"
161,"entity",14547,14554,"list(kind = ""location"")","New York"
161,"entity",14720,14726,"list(kind = ""location"")","Chicago"
161,"entity",14744,14750,"list(kind = ""location"")","Chicago"
161,"entity",14891,14897,"list(kind = ""location"")","Florida"
161,"entity",14923,14929,"list(kind = ""location"")","Florida"
161,"entity",14951,14955,"list(kind = ""location"")","Texas"
161,"entity",14958,14965,"list(kind = ""location"")","Oklahoma"
161,"entity",15350,15362,"list(kind = ""location"")","United States"
161,"entity",16265,16270,"list(kind = ""location"")","Russia"
161,"entity",17309,17320,"list(kind = ""location"")","Pennsylvania"
161,"entity",18520,18525,"list(kind = ""location"")","Moscow"
161,"entity",18577,18582,"list(kind = ""location"")","Russia"
161,"entity",18729,18734,"list(kind = ""location"")","Moscow"
161,"entity",18896,18900,"list(kind = ""location"")","China"
161,"entity",19051,19055,"list(kind = ""location"")","China"
161,"entity",19469,19481,"list(kind = ""location"")","United States"
161,"entity",20672,20678,"list(kind = ""location"")","America"
161,"entity",20717,20728,"list(kind = ""location"")","Pennsylvania"
161,"entity",22133,22138,"list(kind = ""location"")","Europe"
161,"entity",22197,22202,"list(kind = ""location"")","Europe"
161,"entity",22219,22224,"list(kind = ""location"")","Europe"
161,"entity",22291,22296,"list(kind = ""location"")","Europe"
161,"entity",22356,22368,"list(kind = ""location"")","United States"
161,"entity",23067,23078,"list(kind = ""location"")","Pennsylvania"
161,"entity",24523,24534,"list(kind = ""location"")","Pennsylvania"
161,"entity",26502,26505,"list(kind = ""location"")","Iowa"
161,"entity",26812,26819,"list(kind = ""location"")","New York"
161,"entity",28515,28521,"list(kind = ""location"")","Florida"
161,"entity",28537,28550,"list(kind = ""location"")","North Carolina"
161,"entity",28593,28600,"list(kind = ""location"")","Michigan"
161,"entity",28616,28624,"list(kind = ""location"")","Wisconsin"
161,"entity",30198,30208,"list(kind = ""location"")","Minneapolis"
161,"entity",30647,30654,"list(kind = ""location"")","Portland"
161,"entity",30786,30793,"list(kind = ""location"")","New York"
161,"entity",30830,30836,"list(kind = ""location"")","Chicago"
161,"entity",30842,30849,"list(kind = ""location"")","New York"
161,"entity",30972,30979,"list(kind = ""location"")","Portland"
161,"entity",30982,30989,"list(kind = ""location"")","Portland"
161,"entity",32366,32373,"list(kind = ""location"")","Portland"
161,"entity",33908,33914,"list(kind = ""location"")","America"
161,"entity",34224,34232,"list(kind = ""location"")","America’s"
161,"entity",35182,35191,"list(kind = ""location"")","Washington"
161,"entity",35799,35810,"list(kind = ""location"")","Pennsylvania"
161,"entity",37907,37918,"list(kind = ""location"")","Pennsylvania"
161,"entity",37990,38000,"list(kind = ""location"")","South Korea"
161,"entity",38052,38056,"list(kind = ""location"")","China"
161,"entity",38188,38192,"list(kind = ""location"")","China"
161,"entity",38242,38246,"list(kind = ""location"")","China"
161,"entity",38664,38668,"list(kind = ""location"")","China"
161,"entity",38958,38969,"list(kind = ""location"")","Pennsylvania"
161,"entity",38975,38979,"list(kind = ""location"")","China"
161,"entity",39024,39028,"list(kind = ""location"")","China"
161,"entity",39559,39563,"list(kind = ""location"")","China"
161,"entity",39650,39654,"list(kind = ""location"")","China"
161,"entity",39942,39953,"list(kind = ""location"")","Pennsylvania"
161,"entity",40485,40489,"list(kind = ""location"")","Paris"
161,"entity",41175,41186,"list(kind = ""location"")","Pennsylvania"
161,"entity",41197,41201,"list(kind = ""location"")","Paris"
161,"entity",41504,41511,"list(kind = ""location"")","Michigan"
161,"entity",41534,41545,"list(kind = ""location"")","Pennsylvania"
161,"entity",41949,41954,"list(kind = ""location"")","Mexico"
161,"entity",41960,41965,"list(kind = ""location"")","Canada"
161,"entity",42057,42061,"list(kind = ""location"")","China"
161,"entity",42774,42778,"list(kind = ""location"")","China"
161,"entity",42800,42805,"list(kind = ""location"")","Russia"
161,"entity",42862,42872,"list(kind = ""location"")","North Korea"
161,"entity",43299,43309,"list(kind = ""location"")","North Korea"
161,"entity",43514,43519,"list(kind = ""location"")","Israel"
161,"entity",43949,43954,"list(kind = ""location"")","Serbia"
161,"entity",44106,44111,"list(kind = ""location"")","Israel"
161,"entity",45799,45802,"list(kind = ""location"")","Iran"
161,"entity",50055,50067,"list(kind = ""location"")","United States"
161,"entity",52392,52395,"list(kind = ""location"")","Iran"
161,"entity",52803,52808,"list(kind = ""location"")","Israel"
161,"entity",52846,52854,"list(kind = ""location"")","Jerusalem"
161,"entity",53310,53322,"list(kind = ""location"")","Golan Heights"
161,"entity",53392,53402,"list(kind = ""location"")","Middle East"
161,"entity",53613,53623,"list(kind = ""location"")","Afghanistan"
161,"entity",53839,53842,"list(kind = ""location"")","Iran"
161,"entity",53906,53910,"list(kind = ""location"")","China"
161,"entity",53951,53963,"list(kind = ""location"")","United States"
161,"entity",54643,54649,"list(kind = ""location"")","America"
161,"entity",54907,54911,"list(kind = ""location"")","China"
161,"entity",54995,55007,"list(kind = ""location"")","United States"
161,"entity",56738,56750,"list(kind = ""location"")","United States"
161,"entity",56801,56804,"list(kind = ""location"")","Mars"
161,"entity",57357,57368,"list(kind = ""location"")","Pennsylvania"
161,"entity",57636,57645,"list(kind = ""location"")","Pittsburgh"
161,"entity",57698,57707,"list(kind = ""location"")","Middletown"
161,"entity",57739,57750,"list(kind = ""location"")","Pennsylvania"
161,"entity",57892,57903,"list(kind = ""location"")","Pennsylvania"
161,"entity",58035,58046,"list(kind = ""location"")","Valley Forge"
161,"entity",58124,58131,"list(kind = ""location"")","Delaware"
161,"entity",58873,58884,"list(kind = ""location"")","Pennsylvania"
161,"entity",59095,59106,"list(kind = ""location"")","Pennsylvania"
162,"entity",922,932,"list(kind = ""location"")","Secretaries"
162,"entity",2503,2507,"list(kind = ""location"")","Earth"
162,"entity",2790,2794,"list(kind = ""location"")","Earth"
162,"entity",4688,4692,"list(kind = ""location"")","Earth"
162,"entity",6231,6241,"list(kind = ""location"")","Yellowstone"
162,"entity",6251,6262,"list(kind = ""location"")","Grand Canyon"
162,"entity",6338,6342,"list(kind = ""location"")","Earth"
163,"entity",29,37,"list(kind = ""location"")","Milwaukee"
163,"entity",119,127,"list(kind = ""location"")","Wisconsin"
163,"entity",271,279,"list(kind = ""location"")","Wisconsin"
163,"entity",464,468,"list(kind = ""location"")","China"
163,"entity",570,574,"list(kind = ""location"")","Japan"
163,"entity",643,653,"list(kind = ""location"")","South Korea"
163,"entity",723,731,"list(kind = ""location"")","Green Bay"
163,"entity",753,765,"list(kind = ""location"")","San Francisco"
163,"entity",810,818,"list(kind = ""location"")","Green Bay"
163,"entity",1582,1587,"list(kind = ""location"")","Canada"
163,"entity",1590,1595,"list(kind = ""location"")","Mexico"
163,"entity",1925,1929,"list(kind = ""location"")","China"
163,"entity",2022,2030,"list(kind = ""location"")","Wisconsin"
163,"entity",2103,2115,"list(kind = ""location"")","United States"
163,"entity",2500,2508,"list(kind = ""location"")","Wisconsin"
163,"entity",3291,3303,"list(kind = ""location"")","United States"
163,"entity",3697,3703,"list(kind = ""location"")","Baghdad"
163,"entity",3735,3741,"list(kind = ""location"")","Baghdad"
163,"entity",3844,3851,"list(kind = ""location"")","Benghazi"
163,"entity",4174,4180,"list(kind = ""location"")","Baghdad"
163,"entity",6266,6269,"list(kind = ""location"")","Iran"
163,"entity",6822,6828,"list(kind = ""location"")","America"
163,"entity",7238,7241,"list(kind = ""location"")","Iraq"
163,"entity",7247,7257,"list(kind = ""location"")","Afghanistan"
163,"entity",8692,8697,"list(kind = ""location"")","Mexico"
163,"entity",8712,8717,"list(kind = ""location"")","Mexico"
163,"entity",13543,13546,"list(kind = ""location"")","Iran"
163,"entity",13737,13740,"list(kind = ""location"")","Iran"
163,"entity",14517,14520,"list(kind = ""location"")","Iran"
163,"entity",15943,15947,"list(kind = ""location"")","Libya"
163,"entity",15993,15997,"list(kind = ""location"")","Libya"
163,"entity",16269,16272,"list(kind = ""location"")","Iraq"
163,"entity",16645,16649,"list(kind = ""location"")","Syria"
163,"entity",16751,16756,"list(kind = ""location"")","Turkey"
163,"entity",16762,16766,"list(kind = ""location"")","Syria"
163,"entity",17043,17048,"list(kind = ""location"")","Turkey"
163,"entity",17147,17152,"list(kind = ""location"")","Turkey"
163,"entity",18070,18074,"list(kind = ""location"")","Syria"
163,"entity",18130,18134,"list(kind = ""location"")","Syria"
163,"entity",18240,18244,"list(kind = ""location"")","Syria"
163,"entity",18495,18507,"list(kind = ""location"")","United States"
163,"entity",20397,20409,"list(kind = ""location"")","United States"
163,"entity",21456,21464,"list(kind = ""location"")","Wisconsin"
163,"entity",21838,21846,"list(kind = ""location"")","Wisconsin"
163,"entity",22820,22828,"list(kind = ""location"")","Wisconsin"
163,"entity",23038,23044,"list(kind = ""location"")","America"
163,"entity",23292,23304,"list(kind = ""location"")","United States"
163,"entity",24105,24111,"list(kind = ""location"")","America"
163,"entity",24516,24519,"list(kind = ""location"")","Iowa"
163,"entity",24522,24525,"list(kind = ""location"")","Iowa"
163,"entity",24555,24563,"list(kind = ""location"")","Wisconsin"
163,"entity",24578,24586,"list(kind = ""location"")","Wisconsin"
163,"entity",24616,24624,"list(kind = ""location"")","Wisconsin"
163,"entity",24742,24745,"list(kind = ""location"")","Ohio"
163,"entity",24766,24772,"list(kind = ""location"")","Florida"
163,"entity",25180,25188,"list(kind = ""location"")","Wisconsin"
163,"entity",25344,25352,"list(kind = ""location"")","Wisconsin"
163,"entity",28298,28306,"list(kind = ""location"")","Wisconsin"
163,"entity",31320,31332,"list(kind = ""location"")","United States"
163,"entity",32617,32629,"list(kind = ""location"")","United States"
163,"entity",32736,32747,"list(kind = ""location"")","Saudi Arabia"
163,"entity",32750,32755,"list(kind = ""location"")","Russia"
163,"entity",34936,34946,"list(kind = ""location"")","South Korea"
163,"entity",35149,35161,"list(kind = ""location"")","United States"
163,"entity",37112,37121,"list(kind = ""location"")","California"
163,"entity",37240,37246,"list(kind = ""location"")","Pacific"
163,"entity",37390,37399,"list(kind = ""location"")","California"
163,"entity",37639,37646,"list(kind = ""location"")","New York"
163,"entity",37687,37694,"list(kind = ""location"")","New York"
163,"entity",37740,37747,"list(kind = ""location"")","New York"
163,"entity",37773,37779,"list(kind = ""location"")","Florida"
163,"entity",38109,38121,"list(kind = ""location"")","Pacific Ocean"
163,"entity",38158,38166,"list(kind = ""location"")","Wisconsin"
163,"entity",38468,38480,"list(kind = ""location"")","Beverly Hills"
163,"entity",38677,38686,"list(kind = ""location"")","California"
163,"entity",38813,38822,"list(kind = ""location"")","California"
163,"entity",39801,39809,"list(kind = ""location"")","Wisconsin"
163,"entity",39852,39865,"list(kind = ""location"")","South Carolina"
163,"entity",40028,40037,"list(kind = ""location"")","Washington"
163,"entity",41588,41597,"list(kind = ""location"")","Washington"
163,"entity",42654,42662,"list(kind = ""location"")","Wisconsin"
163,"entity",42857,42865,"list(kind = ""location"")","Milwaukee"
163,"entity",43152,43158,"list(kind = ""location"")","Madison"
163,"entity",43545,43553,"list(kind = ""location"")","Wisconsin"
163,"entity",43841,43849,"list(kind = ""location"")","Wisconsin"
163,"entity",44058,44066,"list(kind = ""location"")","Guatemala"
163,"entity",44069,44076,"list(kind = ""location"")","Honduras"
163,"entity",44079,44089,"list(kind = ""location"")","El Salvador"
163,"entity",44092,44097,"list(kind = ""location"")","Mexico"
163,"entity",44202,44209,"list(kind = ""location"")","Honduras"
163,"entity",44215,44223,"list(kind = ""location"")","Guatemala"
163,"entity",46449,46461,"list(kind = ""location"")","San Francisco"
163,"entity",49563,49575,"list(kind = ""location"")","New Hampshire"
163,"entity",49582,49585,"list(kind = ""location"")","Iowa"
163,"entity",49592,49605,"list(kind = ""location"")","South Carolina"
163,"entity",51064,51072,"list(kind = ""location"")","Wisconsin"
163,"entity",51299,51307,"list(kind = ""location"")","Wisconsin"
163,"entity",51619,51627,"list(kind = ""location"")","Wisconsin"
163,"entity",51669,51673,"list(kind = ""location"")","China"
163,"entity",51759,51763,"list(kind = ""location"")","China"
163,"entity",51932,51940,"list(kind = ""location"")","Wisconsin"
163,"entity",51943,51951,"list(kind = ""location"")","Milwaukee"
163,"entity",52130,52136,"list(kind = ""location"")","America"
163,"entity",52361,52367,"list(kind = ""location"")","Humvees"
163,"entity",52440,52448,"list(kind = ""location"")","Jerusalem"
163,"entity",52494,52506,"list(kind = ""location"")","Golan Heights"
163,"entity",52727,52735,"list(kind = ""location"")","Wisconsin"
163,"entity",53536,53545,"list(kind = ""location"")","Washington"
163,"entity",54950,54956,"list(kind = ""location"")","America"
163,"entity",55257,55280,"list(kind = ""location"")","United States of America"
163,"entity",55782,55790,"list(kind = ""location"")","Milwaukee"
163,"entity",55795,55800,"list(kind = ""location"")","Monroe"
163,"entity",55820,55828,"list(kind = ""location"")","Green Bay"
163,"entity",55877,55887,"list(kind = ""location"")","West Dallas"
163,"entity",56797,56805,"list(kind = ""location"")","Wisconsin"
163,"entity",57057,57065,"list(kind = ""location"")","Wisconsin"
164,"entity",68,73,"list(kind = ""location"")","Nevada"
164,"entity",135,148,"list(kind = ""location"")","Douglas County"
164,"entity",385,390,"list(kind = ""location"")","Nevada"
164,"entity",2844,2849,"list(kind = ""location"")","Nevada"
164,"entity",3428,3435,"list(kind = ""location"")","New York"
164,"entity",4938,4951,"list(kind = ""location"")","North Carolina"
164,"entity",4970,4977,"list(kind = ""location"")","Michigan"
164,"entity",5267,5274,"list(kind = ""location"")","New York"
164,"entity",5315,5324,"list(kind = ""location"")","New Jersey"
164,"entity",5340,5347,"list(kind = ""location"")","Virginia"
164,"entity",5363,5374,"list(kind = ""location"")","Pennsylvania"
164,"entity",5390,5399,"list(kind = ""location"")","California"
164,"entity",7054,7060,"list(kind = ""location"")","America"
164,"entity",7178,7182,"list(kind = ""location"")","China"
164,"entity",7242,7248,"list(kind = ""location"")","America"
164,"entity",7316,7320,"list(kind = ""location"")","China"
164,"entity",7369,7373,"list(kind = ""location"")","China"
164,"entity",7400,7404,"list(kind = ""location"")","China"
164,"entity",9113,9119,"list(kind = ""location"")","Biden’s"
164,"entity",9146,9150,"list(kind = ""location"")","China"
164,"entity",10037,10044,"list(kind = ""location"")","New York"
164,"entity",10788,10792,"list(kind = ""location"")","China"
164,"entity",11030,11040,"list(kind = ""location"")","Minneapolis"
164,"entity",11142,11149,"list(kind = ""location"")","Portland"
164,"entity",11538,11545,"list(kind = ""location"")","Portland"
164,"entity",11733,11738,"list(kind = ""location"")","Nevada"
164,"entity",11813,11818,"list(kind = ""location"")","Nevada"
164,"entity",11912,11918,"list(kind = ""location"")","America"
164,"entity",11928,11932,"list(kind = ""location"")","China"
164,"entity",12745,12751,"list(kind = ""location"")","America"
164,"entity",12805,12809,"list(kind = ""location"")","China"
164,"entity",13288,13292,"list(kind = ""location"")","China"
164,"entity",14730,14742,"list(kind = ""location"")","United States"
164,"entity",14817,14829,"list(kind = ""location"")","United States"
164,"entity",19208,19212,"list(kind = ""location"")","China"
164,"entity",19244,19249,"list(kind = ""location"")","Russia"
164,"entity",19842,19847,"list(kind = ""location"")","Europe"
164,"entity",19876,19881,"list(kind = ""location"")","Israel"
164,"entity",21317,21322,"list(kind = ""location"")","Nevada"
164,"entity",21970,21974,"list(kind = ""location"")","Texas"
164,"entity",22186,22192,"list(kind = ""location"")","Georgia"
164,"entity",22295,22301,"list(kind = ""location"")","Georgia"
164,"entity",22347,22353,"list(kind = ""location"")","Georgia"
164,"entity",22552,22558,"list(kind = ""location"")","Florida"
164,"entity",22607,22613,"list(kind = ""location"")","Florida"
164,"entity",24698,24703,"list(kind = ""location"")","Nevada"
164,"entity",24905,24909,"list(kind = ""location"")","China"
164,"entity",25024,25028,"list(kind = ""location"")","China"
164,"entity",25048,25060,"list(kind = ""location"")","United States"
164,"entity",25444,25448,"list(kind = ""location"")","China"
164,"entity",25483,25487,"list(kind = ""location"")","China"
164,"entity",26608,26611,"list(kind = ""location"")","Iowa"
164,"entity",26662,26665,"list(kind = ""location"")","Iowa"
164,"entity",27435,27440,"list(kind = ""location"")","Nevada"
164,"entity",29536,29542,"list(kind = ""location"")","Arizona"
164,"entity",30401,30408,"list(kind = ""location"")","New York"
164,"entity",30469,30476,"list(kind = ""location"")","New York"
164,"entity",32494,32498,"list(kind = ""location"")","India"
164,"entity",32591,32595,"list(kind = ""location"")","India"
164,"entity",33177,33182,"list(kind = ""location"")","Nevada"
164,"entity",33393,33398,"list(kind = ""location"")","Nevada"
164,"entity",35223,35226,"list(kind = ""location"")","Reno"
164,"entity",36029,36042,"list(kind = ""location"")","North Carolina"
164,"entity",36118,36125,"list(kind = ""location"")","Michigan"
164,"entity",36215,36222,"list(kind = ""location"")","Michigan"
164,"entity",36245,36252,"list(kind = ""location"")","Michigan"
164,"entity",36308,36319,"list(kind = ""location"")","Pennsylvania"
164,"entity",36602,36607,"list(kind = ""location"")","Nevada"
164,"entity",38722,38726,"list(kind = ""location"")","Texas"
164,"entity",38800,38804,"list(kind = ""location"")","Texas"
164,"entity",40344,40353,"list(kind = ""location"")","Washington"
164,"entity",40558,40565,"list(kind = ""location"")","Portland"
164,"entity",40791,40797,"list(kind = ""location"")","Chicago"
164,"entity",40800,40807,"list(kind = ""location"")","New York"
164,"entity",40810,40817,"list(kind = ""location"")","Portland"
164,"entity",40820,40826,"list(kind = ""location"")","Seattle"
164,"entity",41451,41461,"list(kind = ""location"")","Minneapolis"
164,"entity",41636,41646,"list(kind = ""location"")","Minneapolis"
164,"entity",41668,41678,"list(kind = ""location"")","Minneapolis"
164,"entity",46682,46688,"list(kind = ""location"")","Chicago"
164,"entity",46868,46878,"list(kind = ""location"")","Afghanistan"
164,"entity",46888,46891,"list(kind = ""location"")","Iraq"
164,"entity",47192,47198,"list(kind = ""location"")","Chicago"
164,"entity",47660,47672,"list(kind = ""location"")","United States"
164,"entity",48877,48889,"list(kind = ""location"")","United States"
164,"entity",49425,49431,"list(kind = ""location"")","Chicago"
164,"entity",49485,49491,"list(kind = ""location"")","Chicago"
164,"entity",49540,49546,"list(kind = ""location"")","Florida"
164,"entity",49549,49552,"list(kind = ""location"")","Ohio"
164,"entity",49555,49559,"list(kind = ""location"")","Texas"
164,"entity",50081,50087,"list(kind = ""location"")","Seattle"
164,"entity",50131,50141,"list(kind = ""location"")","Minneapolis"
164,"entity",50824,50829,"list(kind = ""location"")","Nevada"
164,"entity",50974,50981,"list(kind = ""location"")","New York"
164,"entity",51031,51038,"list(kind = ""location"")","New York"
164,"entity",51262,51267,"list(kind = ""location"")","Nevada"
164,"entity",51301,51304,"list(kind = ""location"")","Reno"
164,"entity",51558,51566,"list(kind = ""location"")","Las Vegas"
164,"entity",51910,51922,"list(kind = ""location"")","United States"
164,"entity",52243,52252,"list(kind = ""location"")","Republican"
164,"entity",53635,53642,"list(kind = ""location"")","Michigan"
164,"entity",53652,53659,"list(kind = ""location"")","Michigan"
164,"entity",53689,53699,"list(kind = ""location"")","Republicans"
164,"entity",53977,53984,"list(kind = ""location"")","Michigan"
164,"entity",54288,54295,"list(kind = ""location"")","Michigan"
164,"entity",55328,55337,"list(kind = ""location"")","California"
164,"entity",55362,55367,"list(kind = ""location"")","Oregon"
164,"entity",55370,55379,"list(kind = ""location"")","Washington"
164,"entity",56706,56711,"list(kind = ""location"")","Nevada"
164,"entity",58647,58658,"list(kind = ""location"")","Pennsylvania"
164,"entity",58744,58748,"list(kind = ""location"")","Texas"
164,"entity",58765,58772,"list(kind = ""location"")","Oklahoma"
164,"entity",58789,58800,"list(kind = ""location"")","North Dakota"
164,"entity",59619,59628,"list(kind = ""location"")","California"
164,"entity",59734,59743,"list(kind = ""location"")","California"
164,"entity",60511,60515,"list(kind = ""location"")","China"
164,"entity",60537,60543,"list(kind = ""location"")","Germany"
164,"entity",60962,60971,"list(kind = ""location"")","California"
164,"entity",61763,61767,"list(kind = ""location"")","Paris"
164,"entity",61850,61862,"list(kind = ""location"")","United States"
164,"entity",62810,62822,"list(kind = ""location"")","United States"
164,"entity",63181,63185,"list(kind = ""location"")","China"
164,"entity",63279,63283,"list(kind = ""location"")","China"
164,"entity",63676,63680,"list(kind = ""location"")","China"
164,"entity",64410,64420,"list(kind = ""location"")","South Korea"
164,"entity",64652,64662,"list(kind = ""location"")","South Korea"
164,"entity",64700,64710,"list(kind = ""location"")","South Korea"
164,"entity",64725,64735,"list(kind = ""location"")","South Korea"
164,"entity",65025,65030,"list(kind = ""location"")","Mexico"
164,"entity",65108,65113,"list(kind = ""location"")","Mexico"
164,"entity",65620,65625,"list(kind = ""location"")","Israel"
164,"entity",66034,66038,"list(kind = ""location"")","China"
